order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount,total_sales,cost,profit
ORD003075,2024-01-29,CUST01703,New,west,Electronics,Power Bank,1,45.94,0.0,45.94,29.59,16.35
ORD000703,2024-04-19,CUST00551,Returning,South,Beauty,Hair Dryer,1,88.94,0.0,88.94,45.67,43.27
ORD002517,2024-04-01,CUST01265,Returning,south,Electronics,Laptop Stand,1,144.82,0.15,123.1,86.86,36.24
ORD003239,2024-08-30,CUST00994,New,East,Apparel,Winter Coat,1,193.48,0.0,193.48,113.61,79.87
ORD003902,2024-12-31,CUST01210,New,North,Electronics,Wireless Earbuds,1,106.85,0.2,85.48,67.28,18.2
ORD005644,2024-03-05,CUST00175,VIP,NORTH,Electronics,Laptop Stand,1,144.43,0.0,144.43,73.18,71.25
ORD001459,2024-12-23,CUST00995,Returning,EAST,Beauty,Face Serum,1,57.1,0.15,48.54,25.84,22.7
ORD001908,2025-07-28,CUST01119,New,NORTH,Electronics,Wireless Earbuds,1,104.92,0.05,99.67,52.15,47.52
ORD002638,2024-01-26,CUST00896,New,North,Beauty,Perfume,1,72.71,0.0,72.71,43.3,29.41
ORD001824,2024-03-22,CUST00023,VIP,west,Electronics,Laptop Stand,1,150.73,0.0,150.73,69.26,81.47
ORD000776,2024-03-15,CUST00123,New,South,Home & Kitchen,Coffee Maker,2,23.17,0.05,44.02,27.49,16.53
ORD005322,2024-09-27,CUST00145,VIP,west,Electronics,Bluetooth Speaker,1,238.41,0.1,214.57,107.5,107.07
ORD001526,2025-02-01,CUST01798,Returning,south,Home & Kitchen,Air Fryer,1,43.66,0.0,43.66,21.67,21.99
ORD005681,2024-08-24,CUST00540,New,CENTRAL,Electronics,Laptop Stand,1,161.17,0.0,161.17,98.76,62.41
ORD005384,2024-02-10,CUST00170,New,West,Apparel,T-Shirt Pack,1,55.03,0.05,52.28,31.05,21.23
ORD005143,2025-11-12,CUST00871,New,East,Apparel,Running Shoes,1,13.8,0.05,13.11,6.24,6.87
ORD003294,2025-01-22,CUST00320,VIP,south,Home & Kitchen,Cookware Set,1,159.11,0.0,159.11,97.76,61.35
ORD005093,2024-06-18,CUST00626,Returning,North ,Apparel,Running Shoes,1,13.9,0.1,12.51,7.75,4.76
ORD002753,2025-02-18,CUST01467,Returning,East,Home & Kitchen,Cookware Set,2,161.38,0.05,306.62,146.53,160.09
ORD005463,2025-02-27,CUST00807,VIP,south,Sports & Outdoors,Dumbbell Set,1,86.3,0.0,86.3,49.66,36.64
ORD001919,2024-06-24,CUST01457,New,SOUTH,Electronics,Wireless Earbuds,1,101.5,0.0,101.5,47.98,53.52
ORD000582,2024-01-03,CUST00871,New,east,Home & Kitchen,Air Fryer,2,43.69,0.0,87.38,54.3,33.08
ORD002823,2024-08-14,CUST01065,New,EAST,Electronics,Laptop Stand,1,147.71,0.0,147.71,90.93,56.78
ORD000675,2024-03-31,CUST01419,Returning,South,Home & Kitchen,Coffee Maker,1,23.42,0.0,23.42,14.27,9.15
ORD000673,2024-05-31,CUST00700,Returning,Central,Sports & Outdoors,Yoga Mat,1,159.25,0.0,159.25,74.54,84.71
ORD005717,2024-02-02,CUST00379,Returning,south,Sports & Outdoors,Bike Helmet,3,92.77,0.0,278.31,160.53,117.78
ORD001552,2024-05-26,CUST00863,Returning,south,Electronics,Power Bank,1,46.12,0.0,46.12,27.57,18.55
ORD005962,2024-07-26,CUST00613,Returning,south,Home & Kitchen,Air Fryer,1,44.76,0.0,44.76,21.02,23.74
ORD003526,2024-03-21,CUST00938,New,CENTRAL,Beauty,Hair Dryer,1,85.23,0.0,85.23,41.05,44.18
ORD004041,2024-01-22,CUST00228,New,CENTRAL,Apparel,Running Shoes,1,12.92,0.0,12.92,7.31,5.61
ORD004691,2025-11-15,CUST00228,Returning,north,Electronics,Laptop Stand,2,158.49,,316.98,157.82,159.16
ORD004362,2024-04-15,CUST00071,Returning,SOUTH,Beauty,Face Serum,1,51.72,0.2,41.38,31.29,10.09
ORD000474,2025-05-10,CUST01025,New,North,Home & Kitchen,Cookware Set,1,154.32,0.0,154.32,74.61,79.71
ORD002885,2025-05-06,CUST00936,New,East,Electronics,Smartwatch,1,167.3,0.0,167.3,101.25,66.05
ORD004013,2024-09-23,CUST01245,New,EAST,Apparel,T-Shirt Pack,2,60.7,0.0,121.4,62.19,59.21
ORD001719,2025-06-09,CUST01618,VIP,north,Sports & Outdoors,Camping Tent,1,39.82,0.0,39.82,24.25,15.57
ORD004182,2024-05-22,CUST01573,Returning,west,Beauty,Perfume,1,72.2,0.05,68.59,38.77,29.82
ORD003190,2024-01-09,CUST00944,New,north,Apparel,Denim Jacket,1,242.76,0.1,218.48,150.38,68.1
ORD000108,2025-01-12,CUST00939,Returning,Central,Electronics,Bluetooth Speaker,4,256.36,0.0,1025.44,646.79,378.65
ORD001645,2024-01-12,CUST00132,VIP,North ,Electronics,Smartwatch,2,186.61,0.0,373.22,193.97,179.25
ORD005726,2024-02-11,CUST00013,Returning,North,Apparel,Denim Jacket,1,241.53,0.0,241.53,143.98,97.55
ORD005484,2025-01-06,CUST00146,New,East,Electronics,Bluetooth Speaker,1,251.34,0.0,251.34,146.66,104.68
ORD001998,2024-10-31,CUST00470,New,west,Apparel,Running Shoes,1,12.22,0.0,12.22,5.83,6.39
ORD002512,2024-04-20,CUST01416,Returning,South,Electronics,Wireless Earbuds,2,95.21,0.2,152.34,103.43,48.91
ORD002937,2024-04-13,CUST01112,VIP,NORTH,Home & Kitchen,Air Fryer,1,44.41,0.0,44.41,23.85,20.56
ORD002469,2024-02-28,CUST00209,New,SOUTH,Electronics,Power Bank,1,48.05,0.0,48.05,23.19,24.86
ORD004804,2024-04-08,CUST01531,Returning,Central,Apparel,Winter Coat,1,207.2,0.0,207.2,112.37,94.83
ORD003538,2024-05-07,CUST01738,New,south,Electronics,Bluetooth Speaker,1,232.48,0.0,232.48,150.84,81.64
ORD001011,2024-08-07,CUST01517,Returning,West,Apparel,T-Shirt Pack,1,57.06,0.0,57.06,32.16,24.9
ORD005179,2025-01-13,CUST00832,New,North ,Home & Kitchen,Cookware Set,1,151.9,0.0,151.9,96.53,55.37
ORD000166,2024-06-11,CUST00286,Returning,North,Sports & Outdoors,Bike Helmet,1,88.72,0.05,84.28,42.19,42.09
ORD004310,2024-10-25,CUST00803,Returning,central,Apparel,T-Shirt Pack,1,65.28,0.1,58.75,40.87,17.88
ORD000876,2024-09-16,CUST00851,Returning,EAST,Sports & Outdoors,Dumbbell Set,1,80.34,0.1,72.31,42.98,29.33
ORD005303,2025-03-27,CUST00718,Returning,central,Home & Kitchen,Air Fryer,1,45.81,0.0,45.81,25.7,20.11
ORD001429,2024-01-23,CUST00449,New,NORTH,Home & Kitchen,Blender,1,203.68,0.0,203.68,129.6,74.08
ORD004543,2024-03-24,CUST00470,Returning,west,Apparel,Winter Coat,1,224.79,0.15,191.07,104.61,86.46
ORD004836,2024-02-02,CUST01382,New,SOUTH,Beauty,Hair Dryer,1,89.25,0.0,89.25,48.88,40.37
ORD003725,2024-10-01,CUST01320,Returning,NORTH,Home & Kitchen,Cookware Set,1,167.26,0.15,142.17,105.83,36.34
ORD001821,2024-02-16,CUST00943,Returning,North ,Beauty,Face Serum,2,48.24,0.0,96.48,46.92,49.56
ORD005594,2024-03-01,CUST01003,VIP,central,Apparel,Yoga Pants,1,52.77,0.0,52.77,25.03,27.74
ORD005914,2024-03-03,CUST01720,New,North ,Home & Kitchen,Vacuum Cleaner,1,194.0,0.0,194.0,95.02,98.98
ORD004999,2025-11-09,CUST01607,Returning,East,Home & Kitchen,Vacuum Cleaner,1,190.0,0.0,190.0,87.73,102.27
ORD003735,2024-04-24,CUST01307,New,West,Electronics,Power Bank,1,46.5,0.05,44.18,23.57,20.61
ORD002909,2025-08-19,CUST01439,New,West,Apparel,Yoga Pants,1,54.08,0.1,48.67,33.07,15.6
ORD003731,2024-05-03,CUST00058,New,North,Beauty,Perfume,1,72.41,0.1,65.17,40.31,24.86
ORD002334,2024-04-29,CUST01547,VIP,North ,Apparel,Denim Jacket,1,234.88,0.0,234.88,150.86,84.02
ORD001132,2024-01-17,CUST00864,Returning,WEST,Sports & Outdoors,Bike Helmet,1,98.21,0.0,98.21,45.47,52.74
ORD005217,2024-10-07,CUST01551,New,EAST,Home & Kitchen,Cookware Set,1,156.59,0.0,156.59,79.46,77.13
ORD003550,2025-11-26,CUST01430,Returning,central,Beauty,Shampoo Set,3,114.81,0.0,344.43,166.28,178.15
ORD003686,2024-06-14,CUST00326,New,SOUTH,Home & Kitchen,Cookware Set,2,147.33,0.1,265.19,166.07,99.12
ORD004884,2025-04-14,CUST00909,Returning,north,Apparel,Yoga Pants,1,47.26,0.1,42.53,29.45,13.08
ORD001106,2024-02-25,CUST01337,VIP,EAST,Electronics,Bluetooth Speaker,1,239.89,0.05,227.9,131.69,96.21
ORD000869,2024-04-14,CUST00336,Returning,North ,Sports & Outdoors,Dumbbell Set,1,73.96,0.0,73.96,48.06,25.9
ORD001335,2024-01-29,CUST00248,New,south,Electronics,Smartwatch,1,192.67,0.0,192.67,115.93,76.74
ORD003371,2024-06-21,CUST00812,New,EAST,Apparel,Denim Jacket,1,245.1,0.0,245.1,110.33,134.77
ORD001595,2024-01-10,CUST00531,New,north,Electronics,Smartwatch,1,201.36,0.0,201.36,92.01,109.35
ORD004235,2025-05-13,CUST01098,Returning,EAST,Electronics,Wireless Earbuds,2,90.34,0.0,180.68,104.6,76.08
ORD001879,2024-12-11,CUST01788,New,south,Apparel,Yoga Pants,1,53.88,0.0,53.88,32.15,21.73
ORD000159,2024-10-20,CUST00673,New,west,Electronics,Smartwatch,1,167.5,0.0,167.5,95.71,71.79
ORD005394,2024-04-08,CUST00890,VIP,central,Electronics,Laptop Stand,2,154.18,0.0,308.36,168.29,140.07
ORD000107,2025-03-13,CUST00293,New,south,Electronics,Power Bank,1,50.22,0.0,50.22,26.46,23.76
ORD005296,2024-06-22,CUST01187,Returning,West,Apparel,Yoga Pants,1,47.61,0.0,47.61,23.85,23.76
ORD002439,2024-07-13,CUST00205,VIP,West,Home & Kitchen,Coffee Maker,1,20.45,0.0,20.45,11.0,9.45
ORD003403,2024-01-29,CUST01626,Returning,SOUTH,Electronics,Bluetooth Speaker,1,244.45,0.0,244.45,116.93,127.52
ORD003599,2024-02-11,CUST00012,VIP,WEST,Apparel,T-Shirt Pack,2,61.1,0.0,122.2,67.08,55.12
ORD005306,2024-02-03,CUST00622,Returning,East,Apparel,Running Shoes,1,12.69,0.0,12.69,7.88,4.81
ORD000556,2025-03-01,CUST01603,,south,Electronics,Bluetooth Speaker,1,237.69,0.0,237.69,115.6,122.09
ORD001693,2024-07-28,CUST01038,Returning,north,Apparel,Winter Coat,1,222.56,0.0,222.56,142.73,79.83
ORD001446,2024-05-22,CUST00187,Returning,west,Beauty,Hair Dryer,1,86.63,0.1,77.97,53.73,24.24
ORD003409,2024-01-08,CUST00883,New,central,Beauty,Shampoo Set,1,117.86,0.05,111.97,65.63,46.34
ORD001164,2025-03-05,CUST00804,Returning,NORTH,Home & Kitchen,Cookware Set,1,155.83,0.0,155.83,82.68,73.15
ORD004469,2024-06-24,CUST00673,VIP,SOUTH,Electronics,Laptop Stand,1,166.51,0.2,133.21,105.22,27.99
ORD004734,2024-11-13,CUST00855,Returning,EAST,Electronics,Smartwatch,1,190.94,0.0,190.94,91.99,98.95
ORD002080,2024-07-25,CUST01381,New,WEST,Sports & Outdoors,Water Bottle,1,122.84,0.0,122.84,76.01,46.83
ORD001017,2024-03-05,CUST00511,Returning,SOUTH,Electronics,Laptop Stand,1,155.31,0.0,155.31,78.28,77.03
ORD003101,2025-04-12,CUST01108,Returning,West,Home & Kitchen,Blender,1,210.34,0.2,168.27,127.13,41.14
ORD003776,2024-01-19,CUST00814,Returning,EAST,Electronics,Power Bank,1,48.99,0.2,39.19,26.5,12.69
ORD005490,2025-10-03,CUST01014,New,South,Electronics,Laptop Stand,2,145.12,0.0,290.24,172.25,117.99
ORD003036,2024-08-15,CUST00680,Returning,West,Electronics,Laptop Stand,2,167.56,0.0,335.12,198.35,136.77
ORD000112,2025-11-27,CUST01219,VIP,Central,Electronics,Laptop Stand,2,162.34,0.0,324.68,181.88,142.8
ORD000477,2024-08-26,CUST01093,VIP,North,Home & Kitchen,Air Fryer,1,41.68,0.0,41.68,22.25,19.43
ORD005287,2025-01-10,CUST00758,Returning,EAST,Sports & Outdoors,Dumbbell Set,2,74.34,0.0,148.68,78.23,70.45
ORD003267,2024-04-14,CUST00711,New,South,Beauty,Hair Dryer,1,73.65,0.0,73.65,45.75,27.9
ORD001930,2024-12-11,CUST00931,New,south,Beauty,Face Serum,2,48.78,0.1,87.8,49.98,37.82
ORD000349,2024-10-28,CUST01215,New,West,Sports & Outdoors,Camping Tent,4,45.78,0.0,183.12,111.86,71.26
ORD001843,2025-03-06,CUST00297,Returning,Central,Home & Kitchen,Air Fryer,1,46.94,0.0,46.94,28.01,18.93
ORD001110,2024-03-11,CUST01333,Returning,South,Sports & Outdoors,Bike Helmet,1,93.18,0.0,93.18,54.61,38.57
ORD001925,2024-03-14,CUST01224,New,south,Apparel,Winter Coat,1,208.8,0.0,208.8,99.58,109.22
ORD000887,2024-08-05,CUST00623,Returning,Central,Home & Kitchen,Blender,1,214.64,0.0,214.64,118.76,95.88
ORD002198,2024-01-16,CUST00246,VIP,East,Electronics,Smartwatch,1,190.09,0.0,190.09,117.04,73.05
ORD003121,2025-04-03,CUST00349,Returning,EAST,Home & Kitchen,Blender,1,236.7,,236.7,109.65,127.05
ORD005474,2024-03-11,CUST01236,New,east,Beauty,Face Serum,2,56.68,0.0,113.36,52.91,60.45
ORD003748,2024-04-22,CUST00877,Returning,SOUTH,Apparel,T-Shirt Pack,1,53.47,,53.47,24.52,28.95
ORD001743,2024-10-22,CUST01376,Returning,SOUTH,Sports & Outdoors,Yoga Mat,2,157.5,0.0,315.0,202.42,112.58
ORD000375,2024-12-02,CUST01574,VIP,west,Apparel,Winter Coat,2,219.46,0.0,438.92,222.24,216.68
ORD001672,2025-04-09,CUST01795,Returning,East,Electronics,Smartwatch,1,178.95,0.1,161.06,111.84,49.22
ORD000816,2025-06-27,CUST01526,New,WEST,Electronics,Wireless Earbuds,1,107.72,0.0,107.72,65.74,41.98
ORD004254,2025-05-09,CUST00935,New,WEST,Sports & Outdoors,Water Bottle,3,119.49,0.0,358.47,218.2,140.27
ORD000715,2024-06-09,CUST00281,,North,Beauty,Face Serum,2,50.31,0.0,100.62,50.77,49.85
ORD002899,2024-02-09,CUST01076,Returning,central,Home & Kitchen,Cookware Set,1,158.88,0.05,150.94,80.07,70.87
ORD003314,2024-08-29,CUST01676,Returning,central,Beauty,Face Serum,1,48.82,0.1,43.94,25.22,18.72
ORD005837,2024-05-09,CUST01347,Returning,south,Home & Kitchen,Blender,2,207.81,0.0,415.62,247.85,167.77
ORD004142,2024-09-02,CUST01745,New,SOUTH,Electronics,Power Bank,1,42.06,0.0,42.06,19.99,22.07
ORD000012,2024-04-02,CUST01521,New,West,Electronics,Wireless Earbuds,1,102.51,0.05,97.38,49.17,48.21
ORD005684,2024-03-10,CUST01744,New,north,Sports & Outdoors,Water Bottle,1,108.98,0.0,108.98,57.75,51.23
ORD000657,2024-12-14,CUST00552,Returning,West,Beauty,Face Serum,1,53.66,0.0,53.66,26.24,27.42
ORD001226,2024-10-04,CUST00774,Returning,north,Apparel,Yoga Pants,1,54.5,0.1,49.05,28.29,20.76
ORD001400,2024-03-24,CUST00827,New,East,Apparel,Yoga Pants,2,56.56,0.2,90.5,53.74,36.76
ORD001601,2024-09-23,CUST00133,Returning,west,Electronics,Smartwatch,1,180.37,0.0,180.37,89.34,91.03
ORD004027,2024-01-21,CUST01641,Returning,south,Home & Kitchen,Blender,1,220.36,0.0,220.36,101.62,118.74
ORD004244,2024-01-08,CUST01240,Returning,East,Sports & Outdoors,Yoga Mat,2,144.35,0.0,288.7,172.17,116.53
ORD002905,2024-08-03,CUST00330,Returning,south,Beauty,Makeup Kit,1,134.95,0.0,134.95,61.59,73.36
ORD001373,2025-01-29,CUST00614,VIP,east,Sports & Outdoors,Bike Helmet,1,100.55,0.0,100.55,62.83,37.72
ORD005678,2024-02-25,CUST01660,Returning,central,Electronics,Bluetooth Speaker,1,226.33,0.0,226.33,137.71,88.62
ORD003125,2024-01-08,CUST00499,Returning,SOUTH,Apparel,T-Shirt Pack,2,61.34,0.05,116.55,62.75,53.8
ORD004895,2024-05-21,CUST01284,New,north,Electronics,Bluetooth Speaker,2,251.44,0.0,502.88,258.27,244.61
ORD005532,2024-01-15,CUST00834,Returning,SOUTH,Electronics,Smartwatch,1,184.5,0.0,184.5,98.86,85.64
ORD001580,2024-07-29,CUST00901,New,West,Home & Kitchen,Vacuum Cleaner,1,168.11,0.15,142.89,95.53,47.36
ORD001845,2025-07-08,CUST00679,VIP,West,Beauty,Hair Dryer,1,76.78,0.0,76.78,45.2,31.58
ORD004809,2024-03-31,CUST01433,Returning,central,Beauty,Shampoo Set,1,115.44,0.0,115.44,69.53,45.91
ORD004930,2025-11-26,CUST00205,New,East,Home & Kitchen,Coffee Maker,2,20.83,0.05,39.58,21.36,18.22
ORD002742,2025-07-14,CUST00361,New,Central,Electronics,Smartwatch,2,186.36,0.1,335.45,180.91,154.54
ORD004223,2024-09-20,CUST00568,New,Central,Sports & Outdoors,Bike Helmet,1,105.08,0.0,105.08,58.2,46.88
ORD001272,2024-04-08,CUST01677,Returning,Central,Electronics,Power Bank,2,45.64,0.0,91.28,46.36,44.92
ORD005833,2024-08-12,CUST00752,Returning,East,Apparel,Winter Coat,1,197.49,0.0,197.49,112.86,84.63
ORD002268,2025-09-14,CUST01606,New,EAST,Home & Kitchen,Blender,1,206.23,0.1,185.61,109.06,76.55
ORD001142,2024-06-05,CUST00275,Returning,East,Sports & Outdoors,Water Bottle,1,123.74,0.1,111.37,72.37,39.0
ORD001190,2025-08-17,CUST00934,VIP,WEST,Sports & Outdoors,Dumbbell Set,2,73.42,0.0,146.84,67.33,79.51
ORD003006,2024-01-06,CUST00674,Returning,East,Home & Kitchen,Cookware Set,2,141.21,0.0,282.42,142.1,140.32
ORD005863,2025-03-26,CUST00334,VIP,south,Electronics,Bluetooth Speaker,1,215.67,0.0,215.67,122.05,93.62
ORD003055,2025-11-14,CUST01210,Returning,EAST,Home & Kitchen,Coffee Maker,3,23.38,0.05,66.63,38.57,28.06
ORD002484,2024-02-07,CUST01064,Returning,North ,Electronics,Bluetooth Speaker,1,225.88,0.0,225.88,140.78,85.1
ORD001180,2024-08-06,CUST01127,Returning,SOUTH,Home & Kitchen,Blender,1,196.57,0.1,176.91,102.58,74.33
ORD000187,2024-11-10,CUST00686,New,CENTRAL,Sports & Outdoors,Bike Helmet,4,99.97,,399.88,250.27,149.61
ORD005134,2025-05-08,CUST00915,New,SOUTH,Electronics,Smartwatch,1,198.57,0.0,198.57,107.19,91.38
ORD002267,2025-02-28,CUST01291,New,WEST,Beauty,Perfume,1,82.42,0.05,78.3,40.45,37.85
ORD005446,2024-12-05,CUST00690,Returning,NORTH,Apparel,Running Shoes,1,12.13,,12.13,6.47,5.66
ORD002258,2024-01-23,CUST00777,New,south,Electronics,Power Bank,1,43.73,0.0,43.73,24.25,19.48
ORD002707,2025-01-06,CUST01439,New,west,Home & Kitchen,Cookware Set,1,146.73,0.1,132.06,85.83,46.23
ORD002766,2024-07-18,CUST00031,New,EAST,Sports & Outdoors,Camping Tent,1,42.63,0.0,42.63,20.69,21.94
ORD002571,2024-03-19,CUST00447,New,central,Home & Kitchen,Coffee Maker,1,23.61,0.0,23.61,13.75,9.86
ORD002858,2025-01-22,CUST00601,Returning,NORTH,Electronics,Smartwatch,1,203.37,0.0,203.37,110.87,92.5
ORD000683,2024-01-02,CUST00644,Returning,West,Electronics,Bluetooth Speaker,1,256.57,0.0,256.57,122.79,133.78
ORD004272,2024-04-29,CUST01545,New,East,Beauty,Perfume,1,72.37,0.1,65.13,36.78,28.35
ORD002313,2024-02-01,CUST00173,Returning,CENTRAL,Apparel,Denim Jacket,4,265.5,0.05,1008.9,566.71,442.19
ORD005011,2024-04-25,CUST00546,New,NORTH,Home & Kitchen,Blender,1,212.61,0.15,180.72,124.09,56.63
ORD005930,2025-09-10,CUST00267,Returning,Central,Beauty,Makeup Kit,1,125.78,0.1,113.2,68.15,45.05
ORD000955,2024-04-26,CUST01044,Returning,north,Electronics,Laptop Stand,1,151.9,0.0,151.9,86.53,65.37
ORD000526,2024-03-16,CUST00215,Returning,West,Sports & Outdoors,Camping Tent,2,41.21,0.1,74.18,40.07,34.11
ORD003680,2024-10-28,CUST01739,Returning,central,Electronics,Power Bank,1,49.92,0.0,49.92,30.44,19.48
ORD005818,2025-02-02,CUST01706,New,West,Beauty,Hair Dryer,1,87.4,0.15,74.29,52.24,22.05
ORD001152,2024-01-13,CUST00387,New,east,Home & Kitchen,Cookware Set,2,151.0,0.2,241.6,157.01,84.59
ORD005859,2024-03-19,CUST00281,Returning,east,Home & Kitchen,Vacuum Cleaner,3,182.02,0.0,546.06,285.8,260.26
ORD001929,2024-02-20,CUST00303,VIP,SOUTH,Home & Kitchen,Air Fryer,2,47.53,0.1,85.55,58.04,27.51
ORD004458,2024-03-03,CUST01448,,central,Sports & Outdoors,Water Bottle,1,125.56,0.0,125.56,78.47,47.09
ORD000742,2024-01-11,CUST01172,New,EAST,Sports & Outdoors,Yoga Mat,4,141.69,0.0,566.76,305.23,261.53
ORD004405,2024-04-21,CUST00453,Returning,WEST,Electronics,Wireless Earbuds,1,104.15,0.0,104.15,65.99,38.16
ORD002285,2024-12-11,CUST00277,VIP,South,Electronics,Power Bank,1,47.12,0.0,47.12,28.38,18.74
ORD004316,2024-01-25,CUST00069,New,west,Home & Kitchen,Cookware Set,1,166.17,0.0,166.17,79.21,86.96
ORD000014,2025-11-09,CUST00401,Returning,EAST,Electronics,Laptop Stand,1,156.93,0.0,156.93,87.43,69.5
ORD000254,2025-09-30,CUST00840,New,North ,Home & Kitchen,Air Fryer,2,45.28,0.0,90.56,52.1,38.46
ORD000421,2024-01-16,CUST00326,VIP,North,Beauty,Perfume,1,81.09,0.2,64.87,40.15,24.72
ORD004822,2024-05-15,CUST01466,Returning,central,Home & Kitchen,Cookware Set,1,160.57,0.0,160.57,79.48,81.09
ORD004022,2024-07-20,CUST00144,New,Central,Beauty,Shampoo Set,2,101.69,0.0,203.38,116.12,87.26
ORD000455,2024-08-10,CUST00028,Returning,Central,Electronics,Power Bank,1,41.24,0.0,41.24,20.91,20.33
ORD000790,2024-04-25,CUST00769,Returning,Central,Home & Kitchen,Vacuum Cleaner,1,195.66,0.0,195.66,124.59,71.07
ORD002874,2024-06-27,CUST00157,Returning,West,Electronics,Smartwatch,1,183.47,0.0,183.47,94.55,88.92
ORD000630,2024-05-23,CUST00328,Returning,south,Beauty,Face Serum,1,48.73,0.05,46.29,28.82,17.47
ORD002997,2024-01-15,CUST00759,Returning,west,Home & Kitchen,Cookware Set,1,147.86,0.0,147.86,80.13,67.73
ORD001336,2024-03-17,CUST01311,New,south,Apparel,Yoga Pants,1,52.64,0.0,52.64,32.46,20.18
ORD004545,2024-09-21,CUST00864,New,east,Sports & Outdoors,Bike Helmet,1,106.12,0.0,106.12,60.86,45.26
ORD000217,2024-04-10,CUST01419,VIP,West,Electronics,Laptop Stand,1,147.19,0.0,147.19,90.35,56.84
ORD004370,2024-05-06,CUST00762,VIP,NORTH,Home & Kitchen,Blender,3,225.93,0.0,677.79,399.09,278.7
ORD002318,2024-04-25,CUST01345,New,North,Electronics,Laptop Stand,1,158.89,0.1,143.0,79.17,63.83
ORD004558,2024-03-16,CUST00041,VIP,central,Apparel,T-Shirt Pack,1,56.16,0.0,56.16,30.55,25.61
ORD001667,2024-04-12,CUST01498,Returning,central,Apparel,Running Shoes,1,13.0,0.0,13.0,8.34,4.66
ORD000458,2024-11-09,CUST00481,New,north,Home & Kitchen,Air Fryer,1,43.43,0.0,43.43,24.37,19.06
ORD002790,2024-10-25,CUST01183,Returning,South,Electronics,Smartwatch,1,197.74,0.0,197.74,90.68,107.06
ORD004003,2024-05-21,CUST01119,Returning,central,Home & Kitchen,Coffee Maker,1,20.02,0.15,17.02,10.46,6.56
ORD002266,2024-08-28,CUST00870,VIP,NORTH,Sports & Outdoors,Water Bottle,1,126.03,0.1,113.43,77.49,35.94
ORD000158,2024-09-26,CUST01636,Returning,SOUTH,Electronics,Laptop Stand,1,140.51,0.0,140.51,75.93,64.58
ORD004938,2024-11-25,CUST01524,New,west,Home & Kitchen,Air Fryer,3,42.45,0.0,127.35,69.8,57.55
ORD004104,2024-12-11,CUST01103,Returning,Central,Electronics,Power Bank,1,49.27,0.0,49.27,24.87,24.4
ORD003329,2024-07-06,CUST00223,VIP,east,Home & Kitchen,Cookware Set,3,145.26,0.0,435.78,258.34,177.44
ORD000671,2024-01-13,CUST01103,Returning,North,Electronics,Wireless Earbuds,2,91.01,0.0,182.02,99.57,82.45
ORD001872,2024-12-28,CUST01152,Returning,WEST,Apparel,Yoga Pants,1,50.69,0.0,50.69,24.16,26.53
ORD002882,2024-10-22,CUST01104,Returning,North ,Sports & Outdoors,Dumbbell Set,1,79.73,0.0,79.73,44.59,35.14
ORD002593,2024-06-24,CUST01137,Returning,NORTH,Apparel,T-Shirt Pack,1,60.96,0.0,60.96,32.54,28.42
ORD005448,2025-11-01,CUST00392,Returning,east,Electronics,Wireless Earbuds,1,106.23,0.0,106.23,67.29,38.94
ORD001462,2024-01-04,CUST00052,Returning,East,Beauty,Perfume,1,71.23,0.0,71.23,32.95,38.28
ORD005052,2025-02-07,CUST00783,New,North,Home & Kitchen,Coffee Maker,3,23.54,0.0,70.62,45.32,25.3
ORD004708,2024-02-01,CUST00534,Returning,EAST,Apparel,Winter Coat,1,228.9,0.0,228.9,143.96,84.94
ORD005707,2024-05-19,CUST00872,VIP,central,Apparel,Denim Jacket,2,255.95,0.0,511.9,310.82,201.08
ORD002965,2024-03-16,CUST00250,VIP,west,Sports & Outdoors,Yoga Mat,1,153.53,0.0,153.53,69.68,83.85
ORD001927,2024-01-08,CUST01283,Returning,West,Electronics,Power Bank,1,47.23,0.0,47.23,23.56,23.67
ORD003738,2024-05-31,CUST01218,Returning,central,Beauty,Hair Dryer,2,89.27,0.0,178.54,92.87,85.67
ORD003165,2024-10-24,CUST00784,VIP,north,Beauty,Hair Dryer,1,77.95,0.2,62.36,47.0,15.36
ORD003243,2024-06-22,CUST01234,Returning,Central,Sports & Outdoors,Dumbbell Set,1,86.01,0.1,77.41,49.88,27.53
ORD003508,2024-06-09,CUST01368,New,WEST,Apparel,Denim Jacket,1,226.33,0.2,181.06,131.37,49.69
ORD001406,2024-04-18,CUST01448,Returning,central,Electronics,Smartwatch,1,172.05,0.0,172.05,97.5,74.55
ORD000924,2024-02-18,CUST01350,New,Central,Home & Kitchen,Air Fryer,2,49.81,0.0,99.62,55.59,44.03
ORD005401,2024-03-31,CUST00880,New,CENTRAL,Electronics,Wireless Earbuds,2,102.03,0.0,204.06,108.85,95.21
ORD004766,2024-07-24,CUST00398,New,central,Apparel,Denim Jacket,1,244.75,0.0,244.75,137.14,107.61
ORD001686,2024-12-06,CUST00153,Returning,east,Beauty,Makeup Kit,4,126.92,0.0,507.68,263.61,244.07
ORD000310,2024-04-27,CUST00367,Returning,EAST,Electronics,Laptop Stand,1,159.11,0.0,159.11,89.54,69.57
ORD001738,2025-08-08,CUST00256,Returning,east,Beauty,Makeup Kit,2,128.27,0.0,256.54,129.71,126.83
ORD000397,2025-10-07,CUST00150,Returning,North ,Beauty,Makeup Kit,1,148.23,0.0,148.23,84.6,63.63
